Country,Date,Average ELO
ENG,1979-02-10,1735.848161177273
ENG,1979-02-11,1735.8481667254548
ENG,1979-02-12,1735.8481667254548
ENG,1979-02-13,1735.8481667254548
ENG,1979-02-14,1735.8481722745457
ENG,1979-02-15,1735.8481722745457
ENG,1979-02-16,1735.8481722745457
ENG,1979-02-17,1735.8481722745457
ENG,1979-02-18,1735.8481722740914
ENG,1979-02-19,1735.8481722740914
ENG,1979-02-20,1735.8481722740914
ENG,1979-02-21,1735.8481722745457
ENG,1979-02-22,1735.8481778227278
ENG,1979-02-23,1735.8481778227278
ENG,1979-02-24,1735.8481778227278
ENG,1979-02-25,1735.8481833718179
ENG,1979-02-26,1735.8481833718179
ENG,1979-02-27,1735.8481833718179
ENG,1979-02-28,1735.8481833718179
ENG,1979-03-01,1735.8481778227267
ENG,1979-03-02,1735.8481778227267
ENG,1979-03-03,1735.8481778227267
ENG,1979-03-04,1735.8481778250002
ENG,1979-03-05,1735.8481778250002
ENG,1979-03-06,1735.8481778250002
ENG,1979-03-07,1735.848172275909
ENG,1979-03-08,1732.4211647718184
ENG,1979-03-09,1732.4211647718184
ENG,1979-03-10,1732.4211647718184
ENG,1979-03-11,1732.4211647727273
ENG,1979-03-12,1732.4211647727273
ENG,1979-03-13,1732.4211647727273
ENG,1979-03-14,1732.4211647727273
ENG,1979-03-15,1732.4211592245456
ENG,1979-03-16,1732.4211592245456
ENG,1979-03-17,1732.4211592245456
ENG,1979-03-18,1732.4211592245456
ENG,1979-03-19,1732.4211592245456
ENG,1979-03-20,1732.4211592245456
ENG,1979-03-21,1732.4211592245454
ENG,1979-03-22,1719.8934825554547
ENG,1979-03-23,1719.8934825554547
ENG,1979-03-24,1719.8934825554547
ENG,1979-03-25,1719.8934936522724
ENG,1979-03-26,1719.8934936522724
ENG,1979-03-27,1719.8934936522724
ENG,1979-03-28,1719.8934936522724
ENG,1979-03-29,1719.893493652727
ENG,1979-03-30,1719.893493652727
ENG,1979-03-31,1719.8934881040911
ENG,1979-04-01,1719.8934825554547
ENG,1979-04-02,1719.8934825554547
ENG,1979-04-03,1719.8934825554547
ENG,1979-04-04,1719.8934881040905
ENG,1979-04-05,1719.8934881036364
ENG,1979-04-06,1719.8934881036364
ENG,1979-04-07,1719.8934881036364
ENG,1979-04-08,1719.893482555909
ENG,1979-04-09,1719.893482555909
ENG,1979-04-10,1719.893482555909
ENG,1979-04-11,1719.893482556363
ENG,1979-04-12,1714.9255870463637
ENG,1979-04-13,1714.9255870463637
ENG,1979-04-14,1714.9255925950004
ENG,1979-04-15,1714.9255925963635
ENG,1979-04-16,1714.9255925963635
ENG,1979-04-17,1714.9255981445458
ENG,1979-04-18,1714.9255981440908
ENG,1979-04-19,1714.9255981440908
ENG,1979-04-20,1714.9255981440908
ENG,1979-04-21,1714.9255981440908
ENG,1979-04-22,1714.925592597273
ENG,1979-04-23,1714.925592597273
ENG,1979-04-24,1714.925592597273
ENG,1979-04-25,1714.925598145455
ENG,1979-04-26,1724.4376220704544
ENG,1979-04-27,1724.4376220704544
ENG,1979-04-28,1724.4376220704544
ENG,1979-04-29,1724.4376165213637
ENG,1979-04-30,1724.4376165213637
ENG,1979-05-01,1724.437616521364
ENG,1979-05-02,1724.4376165213637
ENG,1979-05-03,1724.4376165213637
ENG,1979-05-04,1724.4376165213637
ENG,1979-05-05,1724.4376165213637
ENG,1979-05-06,1724.4376109731818
ENG,1979-05-07,1724.4376109731818
ENG,1979-05-08,1724.4376109727273
ENG,1979-05-09,1724.4376165204549
ENG,1979-05-10,1724.4376165200001
ENG,1979-05-11,1724.4376165200001
ENG,1979-05-12,1724.4376165209092
ENG,1979-05-13,1724.4376165209092
ENG,1979-05-14,1724.4376165209092
ENG,1979-05-15,1724.4376165213637
ENG,1979-05-16,1724.4376220704546
ENG,1979-05-17,1724.4376220704546
ENG,1979-05-18,1724.4376220699999
ENG,1979-05-19,1724.4376220695456
ENG,1979-05-20,1724.4376220695456
ENG,1979-05-21,1724.4376220695456
ENG,1979-05-22,1724.4376220695456
ENG,1979-05-23,1724.4376220695456
ENG,1979-05-24,1724.4376220695456
ENG,1979-05-25,1724.4376220695456
ENG,1979-05-26,1724.4376220695456
ENG,1979-05-27,1724.4376220695456
ENG,1979-05-28,1724.4376220695456
ENG,1979-05-29,1724.4376220695456
ENG,1979-05-30,1724.4376220695456
ENG,1979-05-31,1725.2663851649997
ENG,1979-06-01,1725.2663851649997
ENG,1979-06-02,1725.2663851649997
ENG,1979-06-03,1725.2663851649997
ENG,1979-06-04,1725.2663851649997
ENG,1979-06-05,1725.2663851649997
ENG,1979-06-06,1725.2663851649997
ENG,1979-06-07,1725.2663851649997
ENG,1979-06-08,1725.2663851649997
ENG,1979-06-09,1725.2663851649997
ENG,1979-06-10,1725.2663851649997
ENG,1979-06-11,1725.2663851649997
ENG,1979-06-12,1725.2663851649997
ENG,1979-06-13,1725.2663851649997
ENG,1979-06-14,1725.2663851649997
ENG,1979-06-15,1725.2663851649997
ENG,1979-06-16,1725.2663851649997
ENG,1979-06-17,1725.2663851649997
ENG,1979-06-18,1725.2663851649997
ENG,1979-06-19,1725.2663851649997
ENG,1979-06-20,1725.2663851649997
ENG,1979-06-21,1725.2663851649997
ENG,1979-06-22,1725.2663851649997
ENG,1979-06-23,1725.2663851649997
ENG,1979-06-24,1725.2663851649997
ENG,1979-06-25,1725.2663851649997
ENG,1979-06-26,1725.2663851649997
ENG,1979-06-27,1725.2663851649997
ENG,1979-06-28,1725.2663851649997
ENG,1979-06-29,1725.2663851649997
ENG,1979-06-30,1725.2663851649997
ENG,1979-07-01,1725.2663851649997
ENG,1979-07-02,1729.1975486059089
ENG,1979-07-03,1729.1975486059089
ENG,1979-07-04,1729.1975486059089
ENG,1979-07-05,1729.1975486059089
ENG,1979-07-06,1729.1975486059089
ENG,1979-07-07,1729.1975486059089
ENG,1979-07-08,1729.1975486059089
ENG,1979-07-09,1729.1975486059089
ENG,1979-07-10,1729.1975486059089
ENG,1979-07-11,1729.1975486059089
ENG,1979-07-12,1729.1975486059089
ENG,1979-07-13,1729.1975486059089
ENG,1979-07-14,1729.1975486059089
ENG,1979-07-15,1729.1975486059089
ENG,1979-07-16,1729.1975486059089
ENG,1979-07-17,1729.1975486059089
ENG,1979-07-18,1729.1975486059089
ENG,1979-07-19,1729.1975486059089
ENG,1979-07-20,1729.1975486059089
ENG,1979-07-21,1729.1975486059089
ENG,1979-07-22,1729.1975486059089
ENG,1979-07-23,1729.1975486059089
ENG,1979-07-24,1729.1975486059089
ENG,1979-07-25,1729.1975486059089
ENG,1979-07-26,1729.1975486059089
ENG,1979-07-27,1729.1975486059089
ENG,1979-07-28,1729.1975486059089
ENG,1979-07-29,1729.1975486059089
ENG,1979-07-30,1729.1975486059089
ENG,1979-07-31,1729.1975486059089
ENG,1979-08-01,1729.1975486059089
ENG,1979-08-02,1729.1975486059089
ENG,1979-08-03,1729.1975486059089
ENG,1979-08-04,1729.1975486059089
ENG,1979-08-05,1729.1975486059089
ENG,1979-08-06,1729.1975486059089
ENG,1979-08-07,1729.1975486059089
ENG,1979-08-08,1729.1975486059089
ENG,1979-08-09,1729.1975486059089
ENG,1979-08-10,1729.1975486059089
ENG,1979-08-11,1729.1975486059089
ENG,1979-08-12,1729.1975486059089
ENG,1979-08-13,1729.1975486059089
ENG,1979-08-14,1729.1975486059089
ENG,1979-08-15,1729.1975486059089
ENG,1979-08-16,1729.1975486059089
ENG,1979-08-17,1729.1975486059089
ENG,1979-08-18,1729.1975486059089
ENG,1979-08-19,1729.1975597031815
ENG,1979-08-20,1729.1975597031815
ENG,1979-08-21,1729.1975597031815
ENG,1979-08-22,1729.1975652527274
ENG,1979-08-23,1729.1975597045455
ENG,1979-08-24,1729.1975597045455
ENG,1979-08-25,1729.1975597045455
ENG,1979-08-26,1729.1975541545457
ENG,1979-08-27,1729.1975541545457
ENG,1979-08-28,1729.1975541545457
ENG,1979-08-29,1729.1975541545457
ENG,1979-08-30,1729.1975541545457
ENG,1979-08-31,1729.1975541545457
ENG,1979-09-01,1729.1975541545457
ENG,1979-09-02,1729.197559704091
ENG,1979-09-03,1729.197559704091
ENG,1979-09-04,1729.197559704091
ENG,1979-09-05,1729.197559704091
ENG,1979-09-06,1729.197559704091
ENG,1979-09-07,1729.197559704091
ENG,1979-09-08,1729.197559704091
ENG,1979-09-09,1729.197548605909
ENG,1979-09-10,1729.197548605909
ENG,1979-09-11,1729.197548605909
ENG,1979-09-12,1729.197548605909
ENG,1979-09-13,1729.197548605909
ENG,1979-09-14,1729.197548605909
ENG,1979-09-15,1729.197548605909
ENG,1979-09-16,1729.1975486054541
ENG,1979-09-17,1729.1975486054541
ENG,1979-09-18,1729.1975486054541
ENG,1979-09-19,1729.1975486054541
ENG,1979-09-20,1723.7488680754548
ENG,1979-09-21,1723.7488680754548
ENG,1979-09-22,1723.7488680754548
ENG,1979-09-23,1723.7488680759095
ENG,1979-09-24,1723.7488680759095
ENG,1979-09-25,1723.7488680759095
ENG,1979-09-26,1723.7488680759095
ENG,1979-09-27,1723.7488680759095
ENG,1979-09-28,1723.7488680759095
ENG,1979-09-29,1723.7488680759095
ENG,1979-09-30,1723.748868075909
ENG,1979-10-01,1723.748868075909
ENG,1979-10-02,1723.748868075909
ENG,1979-10-03,1723.748868075909
ENG,1979-10-04,1691.379760741818
ENG,1979-10-05,1691.379760741818
ENG,1979-10-06,1691.379760741818
ENG,1979-10-07,1691.3797551936368
ENG,1979-10-08,1691.3797551936368
ENG,1979-10-09,1691.3797551936368
ENG,1979-10-10,1691.3797440959095
ENG,1979-10-11,1691.3797496450004
ENG,1979-10-12,1691.3797496450004
ENG,1979-10-13,1691.3797496450004
ENG,1979-10-14,1691.3797440972724
ENG,1979-10-15,1691.3797440972724
ENG,1979-10-16,1691.3797440972724
ENG,1979-10-17,1691.3797440972724
ENG,1979-10-18,1691.3797440972724
ENG,1979-10-19,1691.3797440972724
ENG,1979-10-20,1691.3797440972724
ENG,1979-10-21,1691.3797496445457
ENG,1979-10-22,1691.3797496445457
ENG,1979-10-23,1691.3797496445457
ENG,1979-10-24,1691.3797496445457
ENG,1979-10-25,1689.0178333636366
ENG,1979-10-26,1689.0178333636366
ENG,1979-10-27,1689.0178333636366
ENG,1979-10-28,1689.0178555572725
ENG,1979-10-29,1689.0178555572725
ENG,1979-10-30,1689.0178555572725
ENG,1979-10-31,1689.0178555572725
ENG,1979-11-01,1689.0178555572725
ENG,1979-11-02,1668.2879805136363
ENG,1979-11-03,1668.2879805136363
ENG,1979-11-04,1668.2879749640908
ENG,1979-11-05,1668.2879749640908
ENG,1979-11-06,1668.2879749640908
ENG,1979-11-07,1668.2879749640908
ENG,1979-11-08,1674.369118430909
ENG,1979-11-09,1674.369118430909
ENG,1979-11-10,1674.369118430909
ENG,1979-11-11,1674.3691239786363
ENG,1979-11-12,1674.3691239786363
ENG,1979-11-13,1674.3691239786363
ENG,1979-11-14,1674.3691295272727
ENG,1979-11-15,1674.3691295272727
ENG,1979-11-16,1674.3691295272727
ENG,1979-11-17,1674.3691295272727
ENG,1979-11-18,1674.3691184304544
ENG,1979-11-19,1674.3691184304544
ENG,1979-11-20,1674.3691184304544
ENG,1979-11-21,1674.3691184304544
ENG,1979-11-22,1674.3691184304544
ENG,1979-11-23,1674.3691184304544
ENG,1979-11-24,1674.3691184304544
ENG,1979-11-25,1674.3691295277274
ENG,1979-11-26,1674.3691295277274
ENG,1979-11-27,1674.3691295277274
ENG,1979-11-28,1674.3691295277274
ENG,1979-11-29,1674.3691295277274
ENG,1979-11-30,1674.3691295277274
ENG,1979-12-01,1674.3691295277274
ENG,1979-12-02,1674.3691184304546
ENG,1979-12-03,1674.3691184304546
ENG,1979-12-04,1674.3691184304546
ENG,1979-12-05,1674.3691184304546
ENG,1979-12-06,1674.3691184304546
ENG,1979-12-07,1674.3691184304546
ENG,1979-12-08,1674.3691184304546
ENG,1979-12-09,1674.3691350759088
ENG,1979-12-10,1674.3691350759088
ENG,1979-12-11,1674.3691350759088
ENG,1979-12-12,1674.3691350759088
ENG,1979-12-13,1674.3691350759088
ENG,1979-12-14,1674.3691350759088
ENG,1979-12-15,1674.3691350759088
ENG,1979-12-16,1674.3691184300003
ENG,1979-12-17,1674.3691184300003
ENG,1979-12-18,1674.3691184300003
ENG,1979-12-19,1674.3691184300003
ENG,1979-12-20,1674.3691184300003
ENG,1979-12-21,1674.3691184300003
ENG,1979-12-22,1674.3691239786363
ENG,1979-12-23,1674.3691295272722
ENG,1979-12-24,1674.3691295272722
ENG,1979-12-25,1674.3691295272722
ENG,1979-12-26,1674.3691295272722
ENG,1979-12-27,1674.3691406250002
ENG,1979-12-28,1674.3691406250002
ENG,1979-12-29,1674.3691406250002
ENG,1979-12-30,1674.3691295277274
ENG,1979-12-31,1674.3691295277274
ENG,1980-01-01,1674.3691295277274
ENG,1980-01-02,1674.3691184299998
ENG,1980-01-03,1674.3691184299998
ENG,1980-01-04,1674.3691184299998
ENG,1980-01-05,1674.3691184299998
ENG,1980-01-06,1674.3691184299998
ENG,1980-01-07,1674.3691184299998
ENG,1980-01-08,1674.3691184299998
ENG,1980-01-09,1674.3691184299998
ENG,1980-01-10,1674.3691184299998
ENG,1980-01-11,1674.3691184299998
ENG,1980-01-12,1674.3691184299998
ENG,1980-01-13,1674.369135076364
ENG,1980-01-14,1674.369135076364
ENG,1980-01-15,1674.369135076364
ENG,1980-01-16,1674.369135076364
ENG,1980-01-17,1674.369135076364
ENG,1980-01-18,1674.369135076364
ENG,1980-01-19,1674.369135076364
ENG,1980-01-20,1674.3691350768183
ENG,1980-01-21,1674.3691350768183
ENG,1980-01-22,1674.3691350768183
ENG,1980-01-23,1674.3691350768183
ENG,1980-01-24,1674.3691350768183
ENG,1980-01-25,1674.3691350768183
ENG,1980-01-26,1674.3691350768183
ENG,1980-01-27,1674.3691350768183
ENG,1980-01-28,1674.3691350768183
ENG,1980-01-29,1674.3691350768183
ENG,1980-01-30,1674.3691350768183
ENG,1980-01-31,1674.3691350768183
ENG,1980-02-01,1674.3691350768183
ENG,1980-02-02,1674.3691350768183
ENG,1980-02-03,1674.3691295286364
ENG,1980-02-04,1674.3691295286364
ENG,1980-02-05,1674.3691295286364
ENG,1980-02-06,1674.3691295286364
ENG,1980-02-07,1674.3691295286364
ENG,1980-02-08,1674.3691295286364
ENG,1980-02-09,1674.3691295286364
ENG,1980-02-10,1674.3691239781817
ENG,1980-02-11,1674.3691239781817
ENG,1980-02-12,1674.3691239781817
ENG,1980-02-13,1674.3691239781817
ENG,1980-02-14,1674.3691239781817
ENG,1980-02-15,1674.3691239781817
ENG,1980-02-16,1674.3691239781817
ENG,1980-02-17,1674.3691295277274
ENG,1980-02-18,1674.3691295277274
ENG,1980-02-19,1674.3691295277274
ENG,1980-02-20,1674.369123979091
ENG,1980-02-21,1674.369123979091
ENG,1980-02-22,1674.369123979091
ENG,1980-02-23,1674.369123979091
ENG,1980-02-24,1674.3691184313634
ENG,1980-02-25,1674.3691184313634
ENG,1980-02-26,1674.3691184313634
ENG,1980-02-27,1674.369118431818
ENG,1980-02-28,1674.3691239795453
ENG,1980-02-29,1674.3691239795453
ENG,1980-03-01,1674.3691239795453
ENG,1980-03-02,1674.369129526818
ENG,1980-03-03,1674.369129526818
ENG,1980-03-04,1674.3691295272727
ENG,1980-03-05,1674.3691295272727
ENG,1980-03-06,1669.913141424091
ENG,1980-03-07,1669.913141424091
ENG,1980-03-08,1669.913141424091
ENG,1980-03-09,1669.9131525209093
ENG,1980-03-10,1669.9131525209093
ENG,1980-03-11,1669.9131525209093
ENG,1980-03-12,1669.9131636177276
ENG,1980-03-13,1669.913158069091
ENG,1980-03-14,1669.913158069091
ENG,1980-03-15,1669.9131525204546
ENG,1980-03-16,1669.9131525213634
ENG,1980-03-17,1669.9131525213634
ENG,1980-03-18,1669.9131525213634
ENG,1980-03-19,1669.9131469731817
ENG,1980-03-20,1681.652898615454
ENG,1980-03-21,1681.652898615454
ENG,1980-03-22,1681.652898615454
ENG,1980-03-23,1681.6529208095453
ENG,1980-03-24,1681.6529208095453
ENG,1980-03-25,1681.6529208095453
ENG,1980-03-26,1681.6529208095453
ENG,1980-03-27,1681.6529208095453
ENG,1980-03-28,1681.6529208095453
ENG,1980-03-29,1681.6529208095453
ENG,1980-03-30,1681.652904164091
ENG,1980-03-31,1681.652904164091
ENG,1980-04-01,1681.652904164091
ENG,1980-04-02,1681.6529097131822
ENG,1980-04-03,1681.6529097127275
ENG,1980-04-04,1681.6529097127275
ENG,1980-04-05,1681.6529097127275
ENG,1980-04-06,1681.6529263590908
ENG,1980-04-07,1681.6529263590908
ENG,1980-04-08,1681.652926358636
ENG,1980-04-09,1681.65292081
ENG,1980-04-10,1680.8613947081817
ENG,1980-04-11,1680.8613947081817
ENG,1980-04-12,1680.8613947081817
ENG,1980-04-13,1680.8614058059093
ENG,1980-04-14,1680.8614058059093
ENG,1980-04-15,1680.8614058059093
ENG,1980-04-16,1680.8614058059093
ENG,1980-04-17,1680.8614058059093
ENG,1980-04-18,1680.8614058059093
ENG,1980-04-19,1680.8614058059093
ENG,1980-04-20,1680.861400257273
ENG,1980-04-21,1680.861400257273
ENG,1980-04-22,1680.861400257273
ENG,1980-04-23,1680.8614058059095
ENG,1980-04-24,1690.0091996618182
ENG,1980-04-25,1690.0091996618182
ENG,1980-04-26,1690.0091996618182
ENG,1980-04-27,1690.0092052109094
ENG,1980-04-28,1690.0092052109094
ENG,1980-04-29,1690.0091996618185
ENG,1980-04-30,1690.0091996618185
ENG,1980-05-01,1690.0092052104549
ENG,1980-05-02,1690.0092052104549
ENG,1980-05-03,1690.0092052104549
ENG,1980-05-04,1690.0091941145454
ENG,1980-05-05,1690.0091941145454
ENG,1980-05-06,1690.009194115
ENG,1980-05-07,1690.009194115
ENG,1980-05-08,1690.009194115
ENG,1980-05-09,1690.009194115
ENG,1980-05-10,1690.0091885663635
ENG,1980-05-11,1690.0091885663635
ENG,1980-05-12,1690.0091885663635
ENG,1980-05-13,1690.009194115
ENG,1980-05-14,1690.009194115
ENG,1980-05-15,1689.3180264554549
ENG,1980-05-16,1689.3180264554549
ENG,1980-05-17,1689.3180320045458
ENG,1980-05-18,1689.3180320045458
ENG,1980-05-19,1689.3180320045458
ENG,1980-05-20,1689.3180264559094
ENG,1980-05-21,1689.3180264559094
ENG,1980-05-22,1689.3180264559094
ENG,1980-05-23,1689.3180264559094
ENG,1980-05-24,1689.3180264559094
ENG,1980-05-25,1689.3180264559094
ENG,1980-05-26,1689.3180264559094
ENG,1980-05-27,1689.3180264559094
ENG,1980-05-28,1689.3180264559094
ENG,1980-05-29,1695.121348988636
ENG,1980-05-30,1695.121348988636
ENG,1980-05-31,1695.121348988636
ENG,1980-06-01,1695.121348988636
ENG,1980-06-02,1695.121348988636
ENG,1980-06-03,1695.121348988636
ENG,1980-06-04,1695.121348988636
ENG,1980-06-05,1695.121348988636
ENG,1980-06-06,1695.121348988636
ENG,1980-06-07,1695.121348988636
ENG,1980-06-08,1695.121348988636
ENG,1980-06-09,1695.121348988636
ENG,1980-06-10,1695.121348988636
ENG,1980-06-11,1695.121348988636
ENG,1980-06-12,1695.121348988636
ENG,1980-06-13,1695.121348988636
ENG,1980-06-14,1695.121348988636
ENG,1980-06-15,1695.121348988636
ENG,1980-06-16,1695.121348988636
ENG,1980-06-17,1695.121348988636
ENG,1980-06-18,1695.121348988636
ENG,1980-06-19,1695.121348988636
ENG,1980-06-20,1695.121348988636
ENG,1980-06-21,1695.121348988636
ENG,1980-06-22,1695.121348988636
ENG,1980-06-23,1695.121348988636
ENG,1980-06-24,1695.121348988636
ENG,1980-06-25,1695.121348988636
ENG,1980-06-26,1695.121348988636
ENG,1980-06-27,1695.121348988636
ENG,1980-06-28,1695.121348988636
ENG,1980-06-29,1695.121348988636
ENG,1980-06-30,1695.121348988636
ENG,1980-07-01,1695.121348988636
ENG,1980-07-02,1694.2521029395452
ENG,1980-07-03,1694.2521029395452
ENG,1980-07-04,1694.2521029395452
ENG,1980-07-05,1694.2521029395452
ENG,1980-07-06,1694.2521029395452
ENG,1980-07-07,1694.2521029395452
ENG,1980-07-08,1694.2521029395452
ENG,1980-07-09,1694.2521029395452
ENG,1980-07-10,1694.2521029395452
ENG,1980-07-11,1694.2521029395452
ENG,1980-07-12,1694.2521029395452
ENG,1980-07-13,1694.2521029395452
ENG,1980-07-14,1694.2521029395452
ENG,1980-07-15,1694.2521029395452
ENG,1980-07-16,1694.2521029395452
ENG,1980-07-17,1694.2521029395452
ENG,1980-07-18,1694.2521029395452
ENG,1980-07-19,1694.2521029395452
ENG,1980-07-20,1694.2521029395452
ENG,1980-07-21,1694.2521029395452
ENG,1980-07-22,1694.2521029395452
ENG,1980-07-23,1694.2521029395452
ENG,1980-07-24,1694.2521029395452
ENG,1980-07-25,1694.2521029395452
ENG,1980-07-26,1694.2521029395452
ENG,1980-07-27,1694.2521029395452
ENG,1980-07-28,1694.2521029395452
ENG,1980-07-29,1694.2521029395452
ENG,1980-07-30,1694.2521029395452
ENG,1980-07-31,1694.2521029395452
ENG,1980-08-01,1694.2521029395452
ENG,1980-08-02,1694.2521029395452
ENG,1980-08-03,1694.2521029395452
ENG,1980-08-04,1694.2521029395452
ENG,1980-08-05,1694.2521029395452
ENG,1980-08-06,1694.2521029395452
ENG,1980-08-07,1694.2521029395452
ENG,1980-08-08,1694.2521029395452
ENG,1980-08-09,1694.2521029395452
ENG,1980-08-10,1694.2521029395452
ENG,1980-08-11,1694.2521029395452
ENG,1980-08-12,1694.2521029395452
ENG,1980-08-13,1694.2521029395452
ENG,1980-08-14,1694.2521029395452
ENG,1980-08-15,1694.2521029395452
ENG,1980-08-16,1694.2521029395452
ENG,1980-08-17,1694.2521029381815
ENG,1980-08-18,1694.2521029381815
ENG,1980-08-19,1694.2521029381815
ENG,1980-08-20,1694.2520973899998
ENG,1980-08-21,1694.2520973899998
ENG,1980-08-22,1694.2520973899998
ENG,1980-08-23,1694.2520973899998
ENG,1980-08-24,1694.2521084868183
ENG,1980-08-25,1694.2521084868183
ENG,1980-08-26,1694.2521084868183
ENG,1980-08-27,1694.2521084868183
ENG,1980-08-28,1694.2521084868183
ENG,1980-08-29,1694.2521084868183
ENG,1980-08-30,1694.2521084868183
ENG,1980-08-31,1694.2521029390912
ENG,1980-09-01,1694.2521029390912
ENG,1980-09-02,1694.2521029390912
ENG,1980-09-03,1694.2521029390912
ENG,1980-09-04,1694.2521029390912
ENG,1980-09-05,1694.2521029390912
ENG,1980-09-06,1694.2521029390912
ENG,1980-09-07,1694.2521029386364
ENG,1980-09-08,1694.2521029386364
ENG,1980-09-09,1694.2521029386364
ENG,1980-09-10,1694.2521029386364
ENG,1980-09-11,1694.2521029386364
ENG,1980-09-12,1694.2521029386364
ENG,1980-09-13,1694.2521029386364
ENG,1980-09-14,1694.252114037273
ENG,1980-09-15,1694.252114037273
ENG,1980-09-16,1694.252114037273
ENG,1980-09-17,1694.252114037273
ENG,1980-09-18,1685.7846679690906
ENG,1980-09-19,1685.7846679690906
ENG,1980-09-20,1685.7846679690906
ENG,1980-09-21,1685.7846735172725
ENG,1980-09-22,1685.7846735172725
ENG,1980-09-23,1685.7846735172725
ENG,1980-09-24,1685.7846735172725
ENG,1980-09-25,1685.7846735172725
ENG,1980-09-26,1685.7846735172725
ENG,1980-09-27,1685.7846735172725
ENG,1980-09-28,1685.784673518182
ENG,1980-09-29,1685.784673518182
ENG,1980-09-30,1685.784673518182
ENG,1980-10-01,1685.784673518182
ENG,1980-10-02,1678.800986550909
ENG,1980-10-03,1678.800986550909
ENG,1980-10-04,1678.800986550909
ENG,1980-10-05,1678.8009643545454
ENG,1980-10-06,1678.8009643545454
ENG,1980-10-07,1678.8009643545454
ENG,1980-10-08,1678.800958805909
ENG,1980-10-09,1678.8009643554544
ENG,1980-10-10,1678.8009643554544
ENG,1980-10-11,1678.8009643554544
ENG,1980-10-12,1678.8009754527268
ENG,1980-10-13,1678.8009754527268
ENG,1980-10-14,1678.8009754527268
ENG,1980-10-15,1678.8009754527268
ENG,1980-10-16,1678.8009754527268
ENG,1980-10-17,1678.8009754527268
ENG,1980-10-18,1678.8009754527268
ENG,1980-10-19,1678.8009865500003
ENG,1980-10-20,1678.8009865500003
ENG,1980-10-21,1678.8009865500003
ENG,1980-10-22,1678.8009810022727
ENG,1980-10-23,1686.8002874204549
ENG,1980-10-24,1686.8002874204549
ENG,1980-10-25,1686.8002874204549
ENG,1980-10-26,1686.800292967727
ENG,1980-10-27,1686.800292967727
ENG,1980-10-28,1686.800292967727
ENG,1980-10-29,1686.800292967727
ENG,1980-10-30,1686.800292967727
ENG,1980-10-31,1686.800292967727
ENG,1980-11-01,1686.800292967727
ENG,1980-11-02,1686.80028742
ENG,1980-11-03,1686.80028742
ENG,1980-11-04,1686.80028742
ENG,1980-11-05,1686.80028742
ENG,1980-11-06,1689.2063265709091
ENG,1980-11-07,1689.2063265709091
ENG,1980-11-08,1689.2063265709091
ENG,1980-11-09,1689.2063210218184
ENG,1980-11-10,1689.2063210218184
ENG,1980-11-11,1689.2063210218184
ENG,1980-11-12,1689.206321022273
ENG,1980-11-13,1689.20633212
ENG,1980-11-14,1689.20633212
ENG,1980-11-15,1689.20633212
ENG,1980-11-16,1689.2063376695455
ENG,1980-11-17,1689.2063376695455
ENG,1980-11-18,1689.2063376695455
ENG,1980-11-19,1689.2063376695455
ENG,1980-11-20,1689.2063376695455
ENG,1980-11-21,1689.2063376695455
ENG,1980-11-22,1689.2063376695455
ENG,1980-11-23,1689.2063265709096
ENG,1980-11-24,1689.2063265709096
ENG,1980-11-25,1689.2063265709096
ENG,1980-11-26,1689.2063321190908
ENG,1980-11-27,1690.9854181463636
ENG,1980-11-28,1690.9854181463636
ENG,1980-11-29,1690.9854181463636
ENG,1980-11-30,1690.9854181468181
ENG,1980-12-01,1690.9854181468181
ENG,1980-12-02,1690.9854181468181
ENG,1980-12-03,1690.9854181468181
ENG,1980-12-04,1690.9854181468181
ENG,1980-12-05,1690.9854181468181
ENG,1980-12-06,1690.9854181468181
ENG,1980-12-07,1690.9854181459089
ENG,1980-12-08,1690.9854181459089
ENG,1980-12-09,1690.9854181459089
ENG,1980-12-10,1690.9854181459089
ENG,1980-12-11,1690.9211869668186
ENG,1980-12-12,1690.9211869668186
ENG,1980-12-13,1690.9211869668186
ENG,1980-12-14,1690.9211869681822
ENG,1980-12-15,1690.9211869681822
ENG,1980-12-16,1690.9211869681822
ENG,1980-12-17,1690.9211869681822
ENG,1980-12-18,1690.9211869677274
ENG,1980-12-19,1690.9211869677274
ENG,1980-12-20,1690.9211869677274
ENG,1980-12-21,1690.9211814186363
ENG,1980-12-22,1690.9211814186363
ENG,1980-12-23,1690.9211814186363
ENG,1980-12-24,1690.9211814186363
ENG,1980-12-25,1690.9211814186363
ENG,1980-12-26,1690.9211814186363
ENG,1980-12-27,1690.921186966818
ENG,1980-12-28,1690.9211925154545
ENG,1980-12-29,1690.9211925154545
ENG,1980-12-30,1690.9211925154545
ENG,1980-12-31,1690.9211925154545
ENG,1981-01-01,1690.9211925154545
ENG,1981-01-02,1690.9211925154545
ENG,1981-01-03,1690.9211925154545
ENG,1981-01-04,1690.9211925154545
ENG,1981-01-05,1690.9211925154545
ENG,1981-01-06,1690.9211925154545
ENG,1981-01-07,1690.9211925154545
ENG,1981-01-08,1690.9211925154545
ENG,1981-01-09,1690.9211925154545
ENG,1981-01-10,1690.9211925154545
ENG,1981-01-11,1690.9211814186363
ENG,1981-01-12,1690.9211814186363
ENG,1981-01-13,1690.9211814186363
ENG,1981-01-14,1690.9211814186363
ENG,1981-01-15,1690.9211814186363
